Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
524,688.630,9,0,5,785.415,784.915,788.009,789.509,796.109,826.092,0,0,0,,,,96.785,96.285,137.462,C D CD 
525,688.730,0,3,1,758.854,756.341,761.428,762.928,773.428,796.942,0,0,0,,,,70.124,67.611,108.212,
526,689.140,0,2,1,758.854,756.341,761.428,762.928,773.428,784.459,0,0,0,,,,69.714,67.201,95.319,
527,690.000,0,1,3,753.776,751.521,756.350,757.850,767.850,777.233,0,1,0,,63.776,61.521,63.776,61.521,87.233,
528,692.250,0,2,3,753.776,751.521,756.350,757.850,767.850,793.216,0,0,0,,,,61.526,59.271,100.966,
529,694.010,0,8,3,753.776,751.521,756.350,757.850,767.850,861.279,0,0,0,,,,59.766,57.511,167.269,
530,694.480,0,7,3,753.776,751.521,756.350,757.850,767.850,849.296,0,0,0,,,,59.296,57.041,154.816,
531,694.840,0,8,3,753.776,751.521,756.350,757.850,767.850,861.279,0,0,0,,,,58.936,56.681,166.439,
532,695.120,0,9,3,753.776,751.521,756.350,757.850,767.850,874.262,0,0,0,,,,58.656,56.401,179.142,
533,696.720,0,3,3,753.776,751.521,756.350,757.850,767.850,806.699,0,0,0,,,,57.056,54.801,109.979,
534,698.190,0,9,3,753.776,751.521,756.350,757.850,767.850,874.262,0,0,0,,,,55.586,53.331,176.072,
535,698.720,0,3,3,753.776,751.521,756.350,757.850,767.850,806.699,0,0,0,,,,55.056,52.801,107.979,
536,698.850,0,5,3,753.776,751.521,756.350,757.850,767.850,831.665,0,0,0,,,,54.926,52.671,132.815,
537,699.220,0,4,3,753.776,751.521,756.350,757.850,767.850,819.182,0,0,0,,,,54.556,52.301,119.962,
538,701.260,6,3,0,764.197,762.219,766.771,768.271,772.871,785.169,1,1,0,,62.937,60.959,62.937,60.959,83.909,C HC 
539,701.270,0,9,3,753.776,751.521,756.350,757.850,767.850,874.262,0,0,0,,,,52.506,50.251,172.992,
540,701.960,0,4,3,753.776,751.521,756.350,757.850,767.850,819.182,0,0,0,,,,51.816,49.561,117.222,
541,703.360,0,2,3,753.776,751.521,756.350,757.850,767.850,793.216,0,0,0,,,,50.416,48.161,89.856,
542,705.020,0,2,3,753.776,751.521,756.350,757.850,767.850,793.216,0,0,0,,,,48.756,46.501,88.196,
543,705.170,0,2,3,753.776,751.521,756.350,757.850,767.850,793.216,0,0,0,,,,48.606,46.351,88.046,
544,705.670,0,2,0,795.994,794.015,798.568,800.068,810.068,835.434,0,1,0,,90.324,88.345,90.324,88.345,129.764,
545,706.820,0,9,0,795.994,794.015,798.568,800.068,810.068,914.980,0,0,0,,,,89.174,87.195,208.160,
546,708.000,0,1,0,795.994,794.015,798.568,800.068,810.068,819.451,0,0,0,,,,87.994,86.015,111.451,
547,708.390,0,5,0,795.994,794.015,798.568,800.068,810.068,875.883,0,0,0,,,,87.604,85.625,167.493,
548,711.600,0,1,0,795.994,794.015,798.568,800.068,810.068,819.451,0,0,0,,,,84.394,82.415,107.851,
549,713.020,0,4,0,795.994,794.015,798.568,800.068,810.068,863.400,0,0,0,,,,82.974,80.995,150.380,
550,714.570,0,2,0,795.994,794.015,798.568,800.068,810.068,835.434,0,0,0,,,,81.424,79.445,120.864,
551,718.500,0,8,0,795.994,794.015,798.568,800.068,810.068,901.997,0,0,0,,,,77.494,75.515,183.497,
552,719.850,0,8,0,795.994,794.015,798.568,800.068,810.068,901.997,0,0,0,,,,76.144,74.165,182.147,
553,720.300,2,7,0,831.339,830.839,833.934,835.434,842.034,890.014,1,1,0,,111.039,110.539,111.039,110.539,169.714,C D CD 
554,724.630,1,2,0,815.356,814.856,817.951,819.451,826.051,835.434,1,1,0,,90.726,90.226,90.726,90.226,110.804,
555,725.450,0,4,0,795.994,794.015,798.568,800.068,810.068,863.400,0,0,0,,,,70.544,68.565,137.950,
556,725.610,0,5,0,795.994,794.015,798.568,800.068,810.068,875.883,0,0,0,,,,70.384,68.405,150.273,
557,726.840,6,7,5,740.465,739.965,743.060,744.560,751.160,760.543,1,1,0,,13.625,13.125,13.625,13.125,33.703,
558,728.810,0,8,0,795.994,794.015,798.568,800.068,810.068,901.997,0,0,0,,,,67.184,65.205,173.187,
559,730.500,0,2,0,795.994,794.015,798.568,800.068,810.068,835.434,0,0,0,,,,65.494,63.515,104.934,
560,733.210,0,2,0,795.994,794.015,798.568,800.068,810.068,835.434,0,0,0,,,,62.784,60.805,102.224,
561,733.390,0,1,0,795.994,794.015,798.568,800.068,810.068,819.451,0,0,0,,,,62.604,60.625,86.061,
562,734.330,0,3,0,795.994,794.015,798.568,800.068,810.068,851.417,0,0,0,,,,61.664,59.685,117.087,
563,736.280,0,2,4,820.216,818.872,822.790,824.290,834.290,855.656,0,1,0,,83.936,82.592,83.936,82.592,119.376,
564,736.570,0,1,4,820.216,818.872,822.790,824.290,834.290,843.673,0,0,0,,,,83.646,82.302,107.103,
565,736.850,9,2,5,785.415,784.915,788.009,789.509,796.109,812.461,0,0,0,,,,48.565,48.065,75.611,C D CD 
566,740.200,0,4,4,820.216,818.872,822.790,824.290,834.290,881.623,0,0,0,,,,80.016,78.672,141.423,
567,741.660,0,2,4,820.216,818.872,822.790,824.290,834.290,855.656,0,0,0,,,,78.556,77.212,113.996,
568,745.770,0,6,4,820.216,818.872,822.790,824.290,834.290,906.089,0,0,0,,,,74.446,73.102,160.319,
569,747.820,0,7,4,820.216,818.872,822.790,824.290,834.290,918.072,0,0,0,,,,72.396,71.052,170.252,
570,747.920,0,3,4,820.216,818.872,822.790,824.290,834.290,869.140,0,0,0,,,,72.296,70.952,121.220,
571,747.940,0,2,4,820.216,818.872,822.790,824.290,834.290,855.656,0,0,0,,,,72.276,70.932,107.716,
572,748.650,0,8,4,820.216,818.872,822.790,824.290,834.290,930.055,0,0,0,,,,71.566,70.222,181.405,
573,749.520,0,5,4,820.216,818.872,822.790,824.290,834.290,893.606,0,0,0,,,,70.696,69.352,144.086,
574,749.930,0,2,4,820.216,818.872,822.790,824.290,834.290,855.656,0,0,0,,,,70.286,68.942,105.726,
575,750.940,0,3,4,820.216,818.872,822.790,824.290,834.290,869.140,0,0,0,,,,69.276,67.932,118.200,
576,751.390,0,9,4,820.216,818.872,822.790,824.290,834.290,942.038,0,0,0,,,,68.826,67.482,190.648,
577,753.080,0,9,4,820.216,818.872,822.790,824.290,834.290,942.038,0,0,0,,,,67.136,65.792,188.958,
578,754.990,0,5,4,820.216,818.872,822.790,824.290,834.290,893.606,0,0,0,,,,65.226,63.882,138.616,
579,759.510,0,9,4,820.216,818.872,822.790,824.290,834.290,942.038,0,0,0,,,,60.706,59.362,182.528,
580,760.360,0,7,5,822.018,820.674,824.592,826.092,837.092,898.703,0,1,0,,61.658,60.314,61.658,60.314,138.343,
581,762.710,8,0,1,1000.259,999.759,1002.853,1004.353,1008.953,1053.202,1,1,0,,237.549,237.049,237.549,237.049,290.492,C HC 
582,763.470,0,9,5,822.018,820.674,824.592,826.092,837.092,925.170,0,0,0,,,,58.548,57.204,161.700,
583,763.860,0,7,5,822.018,820.674,824.592,826.092,837.092,898.703,0,0,0,,,,58.158,56.814,134.843,
584,764.320,0,7,5,822.018,820.674,824.592,826.092,837.092,898.703,0,0,0,,,,57.698,56.354,134.383,
585,765.380,0,1,5,822.018,820.674,824.592,826.092,837.092,846.475,0,0,0,,,,56.638,55.294,81.095,
586,765.470,0,7,5,822.018,820.674,824.592,826.092,837.092,898.703,0,0,0,,,,56.548,55.204,133.233,
587,767.100,0,4,5,822.018,820.674,824.592,826.092,837.092,873.089,0,0,0,,,,54.918,53.574,105.989,
588,767.790,0,7,5,822.018,820.674,824.592,826.092,837.092,898.703,0,0,0,,,,54.228,52.884,130.913,
589,769.230,8,9,5,769.431,769.230,772.026,773.526,780.126,789.509,1,1,0,,0.201,0.000,0.201,0.000,20.279,
590,769.380,0,1,5,822.018,820.674,824.592,826.092,837.092,846.475,0,0,0,,,,52.638,51.294,77.095,
591,773.980,0,8,5,822.018,820.674,824.592,826.092,837.092,913.186,0,0,0,,,,48.038,46.694,139.206,
