Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
260,496.410,0,2,0,502.946,500.691,505.520,507.020,511.620,522.651,0,0,0,,,,6.536,4.281,26.241,
261,496.980,5,6,1,559.851,558.506,562.424,563.924,568.524,577.908,0,0,0,,,,62.871,61.526,80.928,C D CD 
262,497.750,3,0,4,512.605,512.105,515.199,516.699,521.299,560.649,1,1,0,,14.855,14.355,14.855,14.355,62.899,C 
263,504.410,3,8,1,544.199,543.699,546.794,548.294,552.894,592.539,1,1,0,,39.789,39.289,39.789,39.289,88.129,C D CD 
264,510.040,7,9,5,525.473,524.128,528.047,529.547,534.147,545.177,1,1,0,,15.433,14.088,15.433,14.088,35.137,
265,513.070,0,5,3,513.070,513.070,513.698,515.198,521.798,536.150,1,1,0,,0.000,0.000,0.000,0.000,23.080,C D CD 
266,514.530,5,0,3,748.419,745.906,750.993,752.493,757.093,782.444,1,1,0,,233.889,231.376,233.889,231.376,267.914,C D HC CD 
267,517.210,2,7,2,535.473,534.973,538.067,539.567,544.167,584.432,1,1,0,,18.263,17.763,18.263,17.763,67.222,C D CD 
268,517.960,3,2,4,517.960,517.960,515.199,516.699,521.299,530.682,0,0,0,,,,0.000,0.000,12.722,
269,518.600,2,0,4,526.588,526.088,529.182,530.682,537.282,560.649,0,0,0,,,,7.988,7.488,42.049,C 
270,520.260,7,0,3,560.936,560.436,563.531,565.031,569.631,612.613,1,1,0,,40.676,40.176,40.676,40.176,92.353,C 
271,530.880,2,6,1,530.880,530.880,530.810,532.310,538.910,577.908,0,1,0,,0.000,0.000,0.000,0.000,47.028,C 
272,531.440,6,1,5,556.002,554.024,558.576,560.076,564.676,590.526,1,1,0,,24.562,22.584,24.562,22.584,59.086,
273,534.390,3,9,1,544.199,543.699,546.794,548.294,552.894,605.022,0,0,0,,,,9.809,9.309,70.632,
274,535.520,0,2,4,556.554,556.054,559.149,560.649,569.249,592.615,1,1,0,,21.034,20.534,21.034,20.534,57.095,
275,535.810,0,6,4,556.554,556.054,559.149,560.649,569.249,634.712,0,0,0,,,,20.744,20.244,98.902,
276,536.690,6,5,5,556.002,554.024,558.576,560.076,564.676,574.059,0,0,0,,,,19.312,17.334,37.369,
277,536.930,8,0,3,546.974,544.996,549.548,551.048,555.648,612.613,1,1,0,,10.044,8.066,10.044,8.066,75.683,
278,538.630,9,2,0,575.072,573.094,577.646,579.146,585.746,602.098,1,1,0,,36.442,34.464,36.442,34.464,63.468,C D CD 
279,545.080,1,7,4,574.537,574.037,577.132,578.632,583.232,646.695,1,1,0,,29.457,28.957,29.457,28.957,101.615,HC 
280,547.160,0,3,4,556.554,556.054,559.149,560.649,569.249,604.598,0,0,0,,,,9.394,8.894,57.438,
281,550.900,6,9,0,558.153,557.653,560.748,562.248,566.848,579.146,1,1,0,,7.253,6.753,7.253,6.753,28.246,C 
282,551.070,3,4,2,551.070,551.070,552.050,553.550,560.150,569.534,0,1,0,,0.000,0.000,0.000,0.000,18.464,C D CD 
283,553.300,8,4,2,592.320,591.820,594.915,596.415,601.015,625.296,0,1,0,,39.020,38.520,39.020,38.520,71.996,C D CD 
284,560.440,1,4,4,574.537,574.037,577.132,578.632,583.232,620.581,0,0,0,,,,14.097,13.597,60.141,
285,564.340,6,5,5,564.340,564.340,558.576,560.076,564.676,574.059,0,0,0,,,,0.000,0.000,9.719,
286,565.520,9,0,0,575.072,573.094,577.646,579.146,585.746,619.729,0,0,0,,,,9.552,7.574,54.209,
287,567.410,0,5,3,608.539,607.194,611.113,612.613,623.113,692.928,0,1,0,,41.129,39.784,41.129,39.784,125.518,C D CD 
288,568.360,0,7,3,608.539,607.194,611.113,612.613,623.113,717.894,0,0,0,,,,40.179,38.834,149.534,C D CD 
289,572.960,3,4,4,600.503,600.003,603.098,604.598,611.198,620.581,1,1,0,,27.543,27.043,27.543,27.043,47.621,C 
290,574.130,3,0,3,576.926,576.412,581.499,582.999,587.599,612.613,1,1,0,,2.796,2.282,2.796,2.282,38.483,
291,575.550,9,0,0,575.550,575.550,577.646,579.146,585.746,619.729,0,0,0,,,,0.000,0.000,44.179,
292,581.610,0,3,3,608.539,607.194,611.113,612.613,623.113,664.462,0,0,0,,,,26.929,25.584,82.852,
293,584.040,0,4,3,608.539,607.194,611.113,612.613,623.113,680.445,0,0,0,,,,24.499,23.154,96.405,
294,586.690,8,5,2,592.320,591.820,594.915,596.415,601.015,613.313,0,0,0,,,,5.630,5.130,26.623,C 
295,587.590,0,1,3,608.539,607.194,611.113,612.613,623.113,632.496,0,0,0,,,,20.949,19.604,44.906,
296,589.110,2,0,3,592.887,592.387,595.482,596.982,601.582,612.613,1,1,0,,3.777,3.277,3.777,3.277,23.503,C 
297,590.400,4,9,5,603.351,601.373,605.925,607.425,612.025,626.377,1,1,0,,12.951,10.973,12.951,10.973,35.977,
298,590.700,0,9,3,608.539,607.194,611.113,612.613,623.113,732.525,0,0,0,,,,17.839,16.494,141.825,
299,591.220,9,0,1,600.927,600.427,603.522,605.022,611.622,668.432,1,1,0,,9.707,9.207,9.707,9.207,77.212,
300,596.030,3,7,3,660.367,659.867,662.962,664.462,671.062,717.894,0,1,0,,64.337,63.837,64.337,63.837,121.864,C D CD 
301,597.570,1,2,3,628.401,627.901,630.996,632.496,639.096,648.479,1,1,0,,30.831,30.331,30.831,30.331,50.909,
302,599.580,9,6,1,600.927,600.427,603.522,605.022,611.622,623.920,0,0,0,,,,1.347,0.847,24.340,
303,601.730,2,0,0,601.730,601.730,600.598,602.098,608.698,619.729,1,1,0,,0.000,0.000,0.000,0.000,17.999,
304,602.420,0,4,3,608.539,607.194,611.113,612.613,623.113,680.445,0,0,0,,,,6.119,4.774,78.025,
305,602.550,0,2,3,608.539,607.194,611.113,612.613,623.113,648.479,0,0,0,,,,5.989,4.644,45.929,
306,605.230,0,6,3,608.539,607.194,611.113,612.613,623.113,705.411,0,0,0,,,,3.309,1.964,100.181,
307,605.860,0,3,3,608.539,607.194,611.113,612.613,623.113,664.462,0,0,0,,,,2.679,1.334,58.602,
308,608.180,0,3,3,608.539,608.180,611.113,612.613,623.113,664.462,0,0,0,,,,0.359,0.000,56.282,
309,611.120,0,7,3,611.120,611.120,611.113,612.613,623.113,717.894,0,0,0,,,,0.000,0.000,106.774,
310,611.320,0,5,3,611.320,611.320,611.113,612.613,623.113,692.928,0,0,0,,,,0.000,0.000,81.608,
