Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
52,100.370,1,0,3,126.803,124.825,129.377,130.877,137.477,146.860,0,0,0,,,,26.433,24.455,46.490,C D CD 
53,104.130,1,0,3,126.803,124.825,129.377,130.877,137.477,146.860,0,0,0,,,,22.673,20.695,42.730,C D CD 
54,106.020,6,0,5,135.452,134.952,138.046,139.546,144.146,184.059,0,0,0,,,,29.432,28.932,78.039,
55,106.070,3,7,0,131.467,130.967,134.061,135.561,142.161,197.494,1,1,0,,25.397,24.897,25.397,24.897,91.424,C HC 
56,108.630,2,3,0,117.484,116.984,120.078,121.578,126.178,135.561,0,0,0,,,,8.854,8.354,26.931,
57,108.670,7,9,0,193.399,192.899,195.994,197.494,204.094,215.125,1,1,0,,84.729,84.229,84.729,84.229,106.455,C 
58,108.780,6,0,5,135.452,134.952,138.046,139.546,144.146,184.059,0,0,0,,,,26.672,26.172,75.279,
59,109.230,3,2,1,111.712,109.734,114.286,115.786,120.386,129.769,0,0,0,,,,2.482,0.504,20.539,C D CD 
60,110.520,1,0,3,126.803,124.825,129.377,130.877,137.477,146.860,0,0,0,,,,16.283,14.305,36.340,C D CD 
61,111.530,4,7,0,147.450,146.950,150.045,151.545,158.145,197.494,0,0,0,,,,35.920,35.420,85.964,C 
62,111.730,6,0,5,135.452,134.952,138.046,139.546,144.146,184.059,0,0,0,,,,23.722,23.222,72.329,
63,111.980,9,0,4,138.678,138.178,141.273,142.773,147.373,199.454,1,1,0,,26.698,26.198,26.698,26.198,87.474,
64,112.080,8,0,5,112.080,112.080,112.080,113.580,118.180,184.059,1,1,0,,0.000,0.000,0.000,0.000,71.979,
