Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
59,262.740,0,2,4,276.410,274.155,279.055,280.555,285.155,296.184,0,0,0,,,,13.670,11.415,33.444,
60,264.310,9,5,3,281.070,279.726,283.715,285.215,289.815,303.181,1,1,0,,16.760,15.416,16.760,15.416,38.871,
61,267.710,7,0,1,279.930,279.430,282.596,284.096,288.696,305.046,1,1,0,,12.220,11.720,12.220,11.720,37.336,C 
62,267.910,5,7,2,274.012,272.033,276.656,278.156,282.756,293.785,1,1,0,,6.102,4.123,6.102,4.123,25.875,C 
63,270.080,1,0,5,277.275,275.930,279.920,281.420,288.020,297.401,1,1,0,,7.195,5.850,7.195,5.850,27.321,
64,277.410,2,5,4,292.039,290.695,294.684,296.184,302.784,336.128,1,1,0,,14.629,13.285,14.629,13.285,58.718,
65,279.510,0,2,4,279.510,279.510,279.055,280.555,285.155,296.184,0,0,0,,,,0.000,0.000,16.674,
66,282.550,7,8,2,289.640,288.296,292.285,293.785,300.385,309.766,1,1,0,,7.090,5.746,7.090,5.746,27.216,C 
67,286.500,6,7,0,289.216,288.716,291.881,293.381,297.981,307.362,1,1,0,,2.716,2.216,2.716,2.216,20.862,
68,304.650,3,0,5,310.301,308.323,312.946,314.446,319.046,331.342,1,1,0,,5.651,3.673,5.651,3.673,26.692,C 
69,307.340,3,0,5,310.301,308.323,312.946,314.446,319.046,331.342,0,0,0,,,,2.961,0.983,24.002,C 
70,315.450,2,7,3,321.101,319.123,323.746,325.246,329.846,344.196,1,1,0,,5.651,3.673,5.651,3.673,28.746,
71,319.340,0,5,1,319.340,319.340,319.340,320.840,325.440,339.790,1,1,0,,0.000,0.000,0.000,0.000,20.450,
72,320.420,0,9,1,320.420,320.420,319.340,320.840,325.440,355.756,0,0,0,,,,0.000,0.000,35.336,
73,326.170,5,6,4,331.962,331.462,334.628,336.128,342.728,352.109,1,1,0,,5.792,5.292,5.792,5.292,25.939,C D CD 
74,328.170,1,4,5,339.658,339.158,342.324,343.824,348.424,360.720,1,1,0,,11.488,10.988,11.488,10.988,32.550,
75,357.860,3,5,5,368.535,368.035,371.201,372.701,377.301,388.330,1,1,0,,10.675,10.175,10.675,10.175,30.470,
76,368.300,1,6,4,376.005,373.750,378.650,380.150,384.750,399.100,1,1,0,,7.705,5.450,7.705,5.450,30.800,
77,371.680,9,3,1,371.680,371.680,371.680,373.180,377.780,393.130,1,1,0,,0.000,0.000,0.000,0.000,21.450,
78,378.350,4,2,3,384.001,382.023,386.646,388.146,392.746,403.775,1,1,0,,5.651,3.673,5.651,3.673,25.425,
79,390.410,5,4,5,390.410,390.410,386.830,388.330,394.930,404.311,1,1,0,,0.000,0.000,0.000,0.000,13.901,
80,395.000,9,4,2,397.716,397.216,400.381,401.881,406.481,434.406,1,1,0,,2.716,2.216,2.716,2.216,39.406,
81,395.660,3,0,1,395.660,395.660,391.630,393.130,399.730,412.026,1,1,0,,0.000,0.000,0.000,0.000,16.366,
82,400.400,0,7,5,416.132,413.619,418.777,420.277,424.877,454.208,1,1,0,,15.732,13.219,15.732,13.219,53.808,C 
83,400.410,4,2,4,408.584,407.239,411.229,412.729,417.329,428.358,1,1,0,,8.174,6.829,8.174,6.829,27.948,C D CD 
84,401.970,7,0,0,401.970,401.970,401.970,403.470,408.070,424.420,1,1,0,,0.000,0.000,0.000,0.000,22.450,
85,411.730,6,2,2,411.884,412.654,417.277,418.777,423.377,452.035,1,1,0,,0.154,0.924,0.154,0.924,40.305,
86,414.620,0,1,5,416.132,414.620,418.777,420.277,424.877,434.258,0,0,0,,,,1.512,0.000,19.638,C 
87,424.550,4,9,4,437.842,436.497,440.487,441.987,446.587,460.937,1,1,0,,13.292,11.947,13.292,11.947,36.387,C 
88,425.210,0,2,1,425.210,425.210,425.210,426.710,431.310,442.339,1,1,0,,0.000,0.000,0.000,0.000,17.129,C 
89,435.370,4,2,2,435.370,435.370,432.906,434.406,441.006,452.035,1,1,0,,0.000,0.000,0.000,0.000,16.665,
90,438.420,9,8,4,456.792,454.537,459.437,460.937,467.537,476.918,1,1,0,,18.372,16.117,18.372,16.117,38.498,
91,439.050,5,2,3,444.701,442.723,447.346,448.846,453.446,465.742,1,1,0,,5.651,3.673,5.651,3.673,26.692,
92,441.660,8,7,4,472.752,472.252,475.418,476.918,483.518,492.899,1,1,0,,31.092,30.592,31.092,30.592,51.239,
93,442.410,0,4,0,442.410,442.410,442.410,443.910,448.510,461.876,1,1,0,,0.000,0.000,0.000,0.000,19.466,
94,442.680,7,6,5,450.063,447.808,452.708,454.208,460.808,470.189,1,1,0,,7.383,5.128,7.383,5.128,27.509,
95,459.520,7,2,5,459.520,459.520,452.708,454.208,460.808,486.154,0,0,0,,,,0.000,0.000,26.634,
96,475.860,4,8,0,475.860,475.860,475.860,477.360,481.960,495.326,1,1,0,,0.000,0.000,0.000,0.000,19.466,
97,486.680,6,7,4,500.715,500.215,503.380,504.880,509.480,518.861,1,1,0,,14.035,13.535,14.035,13.535,32.181,
98,491.210,3,0,5,493.970,493.470,496.636,498.136,502.736,515.032,1,1,0,,2.760,2.260,2.760,2.260,23.822,
99,491.980,6,7,4,500.715,500.215,503.380,504.880,509.480,518.861,0,0,0,,,,8.735,8.235,26.881,
100,516.100,8,5,0,516.100,516.100,516.100,517.600,522.200,534.496,1,1,0,,0.000,0.000,0.000,0.000,18.396,
101,522.090,7,0,4,522.090,522.090,522.090,523.590,528.190,571.364,1,1,0,,0.000,0.000,0.000,0.000,49.274,
102,523.720,0,4,5,523.720,523.720,523.720,525.220,529.820,556.097,1,1,0,,0.000,0.000,0.000,0.000,32.377,
103,525.300,1,4,5,535.036,534.536,537.701,539.201,543.801,556.097,1,1,0,,9.736,9.236,9.736,9.236,30.797,
104,531.010,4,1,4,536.021,534.363,538.986,540.486,545.086,557.382,1,1,0,,5.011,3.353,5.011,3.353,26.372,
105,533.990,0,8,4,567.198,566.698,569.864,571.364,577.964,595.314,1,1,0,,33.208,32.708,33.208,32.708,61.324,
106,554.460,6,0,0,557.176,556.676,559.841,561.341,565.941,581.291,1,1,0,,2.716,2.216,2.716,2.216,26.831,
107,555.320,1,2,3,558.036,557.536,560.701,562.201,566.801,576.182,1,1,0,,2.716,2.216,2.716,2.216,20.862,C 
108,562.080,4,5,5,562.080,562.080,562.080,563.580,568.180,577.561,1,1,0,,0.000,0.000,0.000,0.000,15.481,
109,566.540,2,0,2,566.540,566.540,566.540,568.040,572.640,583.669,1,1,0,,0.000,0.000,0.000,0.000,17.129,
110,586.250,5,1,5,586.250,586.250,586.250,587.750,592.350,605.716,1,1,0,,0.000,0.000,0.000,0.000,19.466,
111,593.190,0,1,2,593.190,593.190,593.190,594.690,599.290,608.671,1,1,0,,0.000,0.000,0.000,0.000,15.481,
112,594.350,1,3,3,597.066,596.566,599.731,601.231,605.831,616.860,1,1,0,,2.716,2.216,2.716,2.216,22.510,
113,598.330,7,0,4,603.129,602.629,605.795,607.295,611.895,667.782,1,1,0,,4.799,4.299,4.799,4.299,69.452,
114,609.510,6,5,4,617.110,616.610,619.776,621.276,625.876,635.257,1,1,0,,7.600,7.100,7.600,7.100,25.747,
115,617.730,0,2,0,617.730,617.730,617.730,619.230,623.830,634.859,1,1,0,,0.000,0.000,0.000,0.000,17.129,
116,625.020,0,6,5,627.736,627.236,630.401,631.901,636.501,651.851,1,1,0,,2.716,2.216,2.716,2.216,26.831,
117,637.390,5,3,4,637.390,637.390,633.757,635.257,641.857,652.886,1,1,0,,0.000,0.000,0.000,0.000,15.496,
118,653.860,2,0,1,653.860,653.860,653.860,655.360,659.960,670.989,1,1,0,,0.000,0.000,0.000,0.000,17.129,
119,654.280,7,2,5,659.667,659.167,662.332,663.832,668.432,682.782,1,1,0,,5.387,4.887,5.387,4.887,28.502,
120,657.440,9,6,3,666.145,663.890,668.790,670.290,674.890,687.186,1,1,0,,8.705,6.450,8.705,6.450,29.746,
121,664.590,9,0,3,666.145,664.590,668.790,670.290,674.890,705.136,0,0,0,,,,1.555,0.000,40.546,
122,683.120,2,6,5,683.120,683.120,681.282,682.782,689.382,716.040,1,1,0,,0.000,0.000,0.000,0.000,32.920,
123,691.200,4,8,5,696.266,694.922,698.911,700.411,705.011,729.669,1,1,0,,5.066,3.722,5.066,3.722,38.469,
124,707.820,5,8,2,714.541,712.028,717.186,718.686,723.286,735.582,1,1,0,,6.721,4.208,6.721,4.208,27.762,
125,710.480,5,4,0,716.131,714.153,718.776,720.276,724.876,734.257,1,1,0,,5.651,3.673,5.651,3.673,23.777,C 
126,716.930,0,8,4,716.930,716.930,716.930,718.430,723.030,740.380,1,1,0,,0.000,0.000,0.000,0.000,23.450,
127,729.760,8,0,5,729.760,729.760,728.169,729.669,736.269,753.619,1,1,0,,0.000,0.000,0.000,0.000,23.859,
128,737.700,2,1,3,742.084,740.739,744.729,746.229,750.829,760.210,1,1,0,,4.384,3.039,4.384,3.039,22.510,
129,745.650,9,0,4,748.366,747.866,751.031,752.531,757.131,800.443,1,1,0,,2.716,2.216,2.716,2.216,54.793,
130,745.940,9,8,4,748.366,747.866,751.031,752.531,757.131,766.512,0,0,0,,,,2.426,1.926,20.572,
131,764.750,4,2,0,764.750,764.750,764.750,766.250,770.850,781.879,1,1,0,,0.000,0.000,0.000,0.000,17.129,
132,770.520,4,0,4,778.333,775.820,780.978,782.478,787.078,800.443,0,1,0,,7.813,5.300,7.813,5.300,29.923,C D CD 
133,781.430,1,9,3,781.430,781.430,781.430,782.930,787.530,804.880,1,1,0,,0.000,0.000,0.000,0.000,23.450,
134,791.670,1,7,5,794.386,793.886,797.051,798.551,803.151,832.146,1,1,0,,2.716,2.216,2.716,2.216,40.476,
135,795.680,3,7,5,810.035,808.691,812.680,814.180,818.780,832.146,1,1,0,,14.355,13.011,14.355,13.011,36.466,
136,806.280,8,4,2,806.280,806.280,806.280,807.780,812.380,825.746,1,1,0,,0.000,0.000,0.000,0.000,19.466,
137,808.420,0,1,4,808.420,808.420,808.420,809.920,814.520,823.901,1,1,0,,0.000,0.000,0.000,0.000,15.481,
138,818.870,1,0,4,819.736,819.236,822.401,823.901,830.501,839.882,1,1,0,,0.866,0.366,0.866,0.366,21.012,
139,820.070,5,2,2,833.561,833.061,836.227,837.727,842.327,854.623,1,1,0,,13.491,12.991,13.491,12.991,34.553,
140,835.480,9,4,3,835.480,835.480,835.480,836.980,841.580,855.930,1,1,0,,0.000,0.000,0.000,0.000,20.450,
141,835.540,0,6,1,835.540,835.540,835.540,837.040,841.640,856.990,1,1,0,,0.000,0.000,0.000,0.000,21.450,
142,836.090,3,7,0,838.806,838.306,841.471,842.971,847.571,860.937,1,1,0,,2.716,2.216,2.716,2.216,24.847,
143,844.680,9,3,5,849.064,847.719,851.709,853.209,857.809,873.159,1,1,0,,4.384,3.039,4.384,3.039,28.479,
144,846.550,6,9,1,852.845,850.590,855.490,856.990,863.590,875.886,1,1,0,,6.295,4.040,6.295,4.040,29.336,
145,859.430,4,5,3,859.430,859.430,859.430,860.930,865.530,874.911,1,1,0,,0.000,0.000,0.000,0.000,15.481,
146,860.150,4,6,3,860.150,860.150,859.430,860.930,865.530,886.892,0,0,0,,,,0.000,0.000,26.742,
147,877.590,7,4,0,877.590,877.590,877.590,879.090,883.690,895.986,1,1,0,,0.000,0.000,0.000,0.000,18.396,
148,879.130,0,6,4,879.130,879.130,879.130,880.630,885.230,900.580,1,1,0,,0.000,0.000,0.000,0.000,21.450,
149,882.310,6,5,3,882.727,882.310,885.392,886.892,893.492,902.873,1,1,0,,0.417,0.000,0.417,0.000,20.563,
150,885.440,2,8,2,885.440,885.440,885.440,886.940,891.540,906.890,1,1,0,,0.000,0.000,0.000,0.000,21.450,
151,891.540,7,4,5,898.261,895.748,900.906,902.406,907.006,919.302,1,1,0,,6.721,4.208,6.721,4.208,27.762,
152,894.640,3,4,0,903.802,903.302,906.467,907.967,912.567,921.948,1,1,0,,9.162,8.662,9.162,8.662,27.308,
