Index,T arrival,Origin,Dest,Assignment,T end wait AP,T end wait CP,T door opening,T door opened,T door close,T depart,Reg dir,Reg car-dir,Re-Reg,T Re-Reg,Reg AP T,Reg CP T,Wait AP T,Wait CP T,Srvc T,Rejection
188,340.880,8,3,0,494.522,493.178,497.096,498.596,503.196,543.841,0,1,0,,153.642,152.298,153.642,152.298,202.961,NULL H D 
189,346.400,3,6,2,395.227,392.714,397.801,399.301,403.901,416.199,0,1,0,,48.827,46.314,48.827,46.314,69.799,
190,346.610,7,0,7,392.127,389.871,394.700,396.200,402.800,471.412,1,1,0,,45.517,43.261,45.517,43.261,124.802,
191,347.150,7,5,7,392.127,389.871,394.700,396.200,402.800,413.831,0,0,0,,,,44.977,42.721,66.681,
192,349.260,9,1,3,432.548,432.048,435.143,436.643,441.243,556.759,1,1,0,,83.288,82.788,83.288,82.788,207.499,H D HD 
193,349.270,0,2,6,386.114,385.614,388.709,390.209,396.809,418.175,0,0,0,,,,36.844,36.344,68.905,C D CD 
194,349.950,3,1,7,439.703,439.203,442.298,443.798,448.398,459.429,0,1,0,,89.753,89.253,89.753,89.253,109.479,NULL D 
195,350.610,0,6,3,374.216,373.716,376.810,378.310,384.910,400.262,0,0,0,,,,23.606,23.106,49.652,NULL H 
196,359.420,4,2,0,525.784,524.440,528.358,529.858,534.458,559.824,0,0,0,,,,166.364,165.020,200.404,NULL H C D HC CD 
197,362.780,7,0,2,442.655,441.310,445.228,446.728,451.328,507.224,0,1,0,,79.875,78.530,79.875,78.530,144.444,NULL H D 
198,363.060,9,0,2,427.024,425.045,429.597,431.097,435.697,507.224,0,1,0,,63.964,61.985,63.964,61.985,144.164,
199,364.880,4,3,2,459.553,457.574,462.127,463.627,470.227,479.610,0,1,0,,94.673,92.694,94.673,92.694,114.730,NULL D 
200,366.190,0,1,2,503.150,501.805,505.724,507.224,513.824,523.207,0,1,0,,136.960,135.615,136.960,135.615,157.017,H C D HD CD 
201,366.540,2,0,2,487.498,486.998,490.093,491.593,496.193,507.224,0,1,0,,120.958,120.458,120.958,120.458,140.684,NULL C D CD 
202,367.930,7,4,5,395.551,395.051,398.146,399.646,406.246,434.062,0,1,0,,27.621,27.121,27.621,27.121,66.132,C D CD 
203,369.570,6,5,4,397.351,395.096,399.925,401.425,406.025,415.408,1,1,0,,27.781,25.526,27.781,25.526,45.838,NULL 
204,372.710,1,0,6,372.710,372.710,372.725,374.225,380.825,390.209,0,0,0,,,,0.000,0.000,17.499,
205,375.030,8,6,5,379.589,377.076,382.163,383.663,390.263,416.431,0,1,0,,4.559,2.046,4.559,2.046,41.401,
206,377.230,8,7,5,379.589,377.230,382.163,383.663,390.263,399.646,0,0,0,,,,2.359,0.000,22.416,
207,378.750,1,7,4,444.249,443.749,446.843,448.343,454.943,533.577,0,0,0,,,,65.499,64.999,154.827,C D CD 
208,379.340,7,9,5,470.853,468.874,473.427,474.927,479.527,500.893,1,1,0,,91.513,89.534,91.513,89.534,121.553,NULL C D HC CD 
